"COU","Country","CORP_TAX","Corporate income tax rate","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,25,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,25,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,25,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,25,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,25,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,25,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,25,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,25,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,30,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,30,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,30,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2000","2000","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2001","2001","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2002","2002","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2003","2003","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2004","2004","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2005","2005","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2006","2006","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2007","2007","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2008","2008","PC","Percentage","0","Units",,,30,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2009","2009","PC","Percentage","0","Units",,,30,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2010","2010","PC","Percentage","0","Units",,,30,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2011","2011","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2012","2012","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2013","2013","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2014","2014","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2015","2015","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2016","2016","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2017","2017","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2018","2018","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2019","2019","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,30,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,30,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,30,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,28,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,23.75,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,27,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,27,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,25,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,24,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,23,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,22,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2000","2000","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2001","2001","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2002","2002","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2003","2003","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2004","2004","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2005","2005","PC","Percentage","0","Units",,,23.75,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2006","2006","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2007","2007","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2008","2008","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2009","2009","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2010","2010","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2011","2011","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2012","2012","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2013","2013","PC","Percentage","0","Units",,,28,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2014","2014","PC","Percentage","0","Units",,,27,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2015","2015","PC","Percentage","0","Units",,,27,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2016","2016","PC","Percentage","0","Units",,,25,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2017","2017","PC","Percentage","0","Units",,,24,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2018","2018","PC","Percentage","0","Units",,,23,,
"NOR","Norway","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2019","2019","PC","Percentage","0","Units",,,22,,
"NOR","Norway","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,4.25,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,27,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,27,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,25,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,24,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,23,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,22,,
"POL","Poland","CIT_RATE","Corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,30,,
"POL","Poland","CIT_RATE","Corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,28,,
